"","participant.id_in_session","subsession.round_number","player.xchoice","player.ychoice","player.consume","player.rollo","group.qx","group.qy","group.price","tre","session","rosa"
"3814",2,40,88,150.2,162.5,1,74.5,150.2,2.0161074,1,203,0
"3815",3,40,92.5,120.16,183.09,2,92.5,62.9,0.68,1,203,0
"3816",4,40,98,62.93,190.5,1,92.5,62.9,0.68,1,203,0
"3817",5,40,82.5,178.71,277.45,2,82.5,98.7,1.1963636,1,203,0
"3818",6,40,35,296.23,517.31,2,35,221.1,6.3171429,1,203,0
"3819",7,40,74.5,210.94,361.14,2,74.5,150.2,2.0161074,1,203,0
"3820",8,40,71.5,221.08,106.5,1,35,221.1,6.3171429,1,203,0
"3821",1,41,90,137.84,174.5,1,84.5,137.8,1.6307692,1,203,0
"3822",2,41,70.5,224.27,154,1,83.5,224.3,2.6862275,1,203,0
"3823",3,41,29,302.64,39,1,10,302.6,30.26,1,203,0
"3824",4,41,99.5,31.58,294.63,2,99.5,263,2.6432161,1,203,0
"3825",5,41,83.5,174,398.27,2,83.5,224.3,2.6862275,1,203,0
"3826",6,41,55.5,263.05,155,1,99.5,263,2.6432161,1,203,0
"3827",7,41,10,314.64,617.28,2,10,302.6,30.26,1,203,0
"3828",8,41,84.5,169.11,306.95,2,84.5,137.8,1.6307692,1,203,0
"3829",1,42,76,205.52,361.44,2,76,155.9,2.0513158,1,203,0
"3830",2,42,77.5,199.84,366.42,2,77.5,166.6,2.1496774,1,203,0
"3831",3,42,87,155.92,163,1,76,155.9,2.0513158,1,203,0
"3832",4,42,24.5,306.59,85,1,60.5,306.6,5.0677686,1,203,0
"3833",5,42,85,166.58,162.5,1,77.5,166.6,2.1496774,1,203,0
"3834",6,42,60.5,251.79,558.38,2,60.5,306.6,5.0677686,1,203,0
"3835",7,42,45.5,281.6,95,1,49.5,281.6,5.6888889,1,203,0
"3836",8,42,49.5,274.77,556.37,2,49.5,281.6,5.6888889,1,203,0
"3837",1,43,84.5,169.11,432.16,2,84.5,263,3.112426,1,203,0
"3838",2,43,72.5,217.8,306.34,2,72.5,88.5,1.2206897,1,203,0
"3839",3,43,96,88.54,168.5,1,72.5,88.5,1.2206897,1,203,0
"3840",4,43,99.5,31.58,311.54,2,99.5,280,2.8140704,1,203,0
"3841",5,43,84,171.58,124,1,40,171.6,4.29,1,203,0
"3842",6,43,40,289.83,461.41,2,40,171.6,4.29,1,203,0
"3843",7,43,46.5,279.96,146,1,99.5,280,2.8140704,1,203,0
"3844",8,43,55.5,263.05,140,1,84.5,263,3.112426,1,203,0
"3845",1,44,76,205.52,237.1,2,76,31.6,0.4157895,1,203,0
"3846",2,44,74,212.7,522.21,2,74,309.5,4.1824324,1,203,0
"3847",3,44,20.5,309.51,94.5,1,74,309.5,4.1824324,1,203,0
"3848",4,44,99.5,31.58,175.5,1,76,31.6,0.4157895,1,203,0
"3849",5,44,90,137.84,337.68,2,90,199.8,2.22,1,203,0
"3850",6,44,53,268.16,89,1,36,268.2,7.45,1,203,0
"3851",7,44,36,295.03,563.19,2,36,268.2,7.45,1,203,0
"3852",8,44,77.5,199.84,167.5,1,90,199.8,2.22,1,203,0
"3853",1,45,55.5,263.05,491.94,2,55.5,228.9,4.1243243,1,203,0
"3854",2,45,70.5,224.27,436.97,2,70.5,212.7,3.0170213,1,203,0
"3855",3,45,28.5,303.11,434.22,2,28.5,131.1,4.6,1,203,0
"3856",4,45,69,228.89,124.5,1,55.5,228.9,4.1243243,1,203,0
"3857",5,45,91,131.11,119.5,1,28.5,131.1,4.6,1,203,0
"3858",6,45,69,228.89,119.5,1,50.5,228.9,4.5326733,1,203,0
"3859",7,45,50.5,272.94,501.83,2,50.5,228.9,4.5326733,1,203,0
"3860",8,45,74,212.7,144.5,1,70.5,212.7,3.0170213,1,203,0
"3861",1,46,69,228.89,525.7,2,69,296.8,4.3014493,1,203,0
"3862",2,46,70.5,224.27,473.62,2,70.5,249.4,3.5375887,1,203,0
"3863",3,46,3,316.09,83.5,1,80.5,316.1,3.9267081,1,203,0
"3864",4,46,57.5,258.72,152.5,1,95,258.7,2.7231579,1,203,0
"3865",5,46,95,98.74,357.46,2,95,258.7,2.7231579,1,203,0
"3866",6,46,80.5,187.61,503.7,2,80.5,316.1,3.9267081,1,203,0
"3867",7,46,34.5,296.81,103.5,1,69,296.8,4.3014493,1,203,0
"3868",8,46,61.5,249.35,132,1,70.5,249.4,3.5375887,1,203,0
"3869",1,47,69,228.89,454.72,2,69,225.8,3.2724638,1,203,0
"3870",2,47,71.5,221.08,437.2,2,71.5,216.1,3.0223776,1,203,0
"3871",3,47,18.5,310.77,79.5,1,61,310.8,5.095082,1,203,0
"3872",4,47,73,216.12,144.5,1,71.5,216.1,3.0223776,1,203,0
"3873",5,47,88,150.2,346.1,2,88,195.9,2.2261364,1,203,0
"3874",6,47,70,225.83,139,1,69,225.8,3.2724638,1,203,0
"3875",7,47,61,250.58,561.35,2,61,310.8,5.095082,1,203,0
"3876",8,47,78.5,195.9,166.5,1,88,195.9,2.2261364,1,203,0
"3877",1,48,34.5,296.81,611.45,2,34.5,314.6,9.1188406,1,203,0
"3878",2,48,94,107.89,397.72,2,94,289.8,3.0829787,1,203,0
"3879",3,48,85,166.58,354.19,2,85,187.6,2.2070588,1,203,0
"3880",4,48,74,212.7,356.89,2,74,144.2,1.9486486,1,203,0
"3881",5,48,89,144.19,163,1,74,144.2,1.9486486,1,203,0
"3882",6,48,10,314.64,44.5,1,34.5,314.6,9.1188406,1,203,0
"3883",7,48,40,289.83,134,1,94,289.8,3.0829787,1,203,0
"3884",8,48,80.5,187.61,165.5,1,85,187.6,2.2070588,1,203,0
"3885",1,49,10,314.64,107,1,97,314.6,3.243299,1,203,0
"3886",2,49,97.5,70.27,262.1,2,97.5,191.8,1.9671795,1,203,0
"3887",3,49,97,76.88,391.52,2,97,314.6,3.243299,1,203,0
"3888",4,49,2,316.16,566.74,2,2,250.6,125.3,1,203,0
"3889",5,49,83,176.38,133.5,1,50.5,176.4,3.4930693,1,203,0
"3890",6,49,61,250.58,63,1,2,250.6,125.3,1,203,0
"3891",7,49,50.5,272.94,449.32,2,50.5,176.4,3.4930693,1,203,0
"3892",8,49,79.5,191.83,177,1,97.5,191.8,1.9671795,1,203,0
"3893",1,50,76.5,203.66,469.82,2,76.5,266.2,3.4797386,1,203,0
"3894",2,50,79,193.88,102.5,1,23.5,193.9,8.2510638,1,203,0
"3895",3,50,13,313.54,103,1,90,313.5,3.4833333,1,203,0
"3896",4,50,23.5,307.37,501.25,2,23.5,193.9,8.2510638,1,203,0
"3897",5,50,90,137.84,451.38,2,90,313.5,3.4833333,1,203,0
"3898",6,50,97.5,70.27,138,1,40.5,70.3,1.7358025,1,203,0
"3899",7,50,40.5,289.13,359.4,2,40.5,70.3,1.7358025,1,203,0
"3900",8,50,54,266.16,130.5,1,76.5,266.2,3.4797386,1,203,0
"3901",1,1,60.5,251.79,156,1,95.5,251.8,2.6366492,1,204,0
"3902",2,1,85,166.58,270.01,2,85,103.4,1.2164706,1,204,0
"3903",3,1,74.5,210.94,384.94,2,74.5,174,2.3355705,1,204,0
"3904",4,1,94.5,103.43,179.5,1,85,103.4,1.2164706,1,204,0
"3905",5,1,95.5,93.79,345.58,2,95.5,251.8,2.6366492,1,204,0
"3906",6,1,83.5,174,158,1,74.5,174,2.3355705,1,204,0
"3907",7,1,98,62.93,149,1,51,62.9,1.2333333,1,204,0
"3908",8,1,51,272.01,334.94,2,51,62.9,1.2333333,1,204,0
"3909",1,2,71,222.69,485.74,2,71,263,3.7042254,1,204,0
"3910",2,2,50,273.86,100,1,50,273.9,5.478,1,204,0
"3911",3,2,50,273.86,547.72,2,50,273.9,5.478,1,204,0
"3912",4,2,95,98.74,245.97,2,95,147.2,1.5494737,1,204,0
"3913",5,2,95.5,93.79,194,1,98.5,93.8,0.9522843,1,204,0
"3914",6,2,55.5,263.05,126.5,1,71,263,3.7042254,1,204,0
"3915",7,2,98.5,54.57,148.36,2,98.5,93.8,0.9522843,1,204,0
"3916",8,2,88.5,147.23,183.5,1,95,147.2,1.5494737,1,204,0
"3917",1,3,92.5,120.16,400.94,2,92.5,280.8,3.0356757,1,204,0
"3918",2,3,70.5,224.27,540.48,2,70.5,316.2,4.4851064,1,204,0
"3919",3,3,50.5,272.94,535.99,2,50.5,263,5.2079208,1,204,0
"3920",4,3,95.5,93.79,191.5,1,96,93.8,0.9770833,1,204,0
"3921",5,3,96,88.54,182.33,2,96,93.8,0.9770833,1,204,0
"3922",6,3,55.5,263.05,106,1,50.5,263,5.2079208,1,204,0
"3923",7,3,1,316.21,71.5,1,70.5,316.2,4.4851064,1,204,0
"3924",8,3,46,280.78,138.5,1,92.5,280.8,3.0356757,1,204,0
"3925",1,4,98,62.93,288.76,2,98,225.8,2.3040816,1,204,0
"3926",2,4,90,137.84,166,1,76,137.8,1.8131579,1,204,0
"3927",3,4,70.5,224.27,540.48,2,70.5,316.2,4.4851064,1,204,0
"3928",4,4,70,225.83,168,1,98,225.8,2.3040816,1,204,0
"3929",5,4,1,316.21,71.5,1,70.5,316.2,4.4851064,1,204,0
"3930",6,4,95.5,93.79,395.45,2,95.5,301.7,3.1591623,1,204,0
"3931",7,4,76,205.52,343.36,2,76,137.8,1.8131579,1,204,0
"3932",8,4,30,301.66,125.5,1,95.5,301.7,3.1591623,1,204,0
"3933",1,5,82,181,458.42,2,82,277.4,3.3829268,1,204,0
"3934",2,5,80,189.74,146.5,1,66.5,189.7,2.8526316,1,204,0
"3935",3,5,55.5,263.05,65.5,1,10,263,26.3,1,204,0
"3936",4,5,48,277.42,130,1,82,277.4,3.3829268,1,204,0
"3937",5,5,99.5,31.58,194.5,1,95,31.6,0.3326316,1,204,0
"3938",6,5,95,98.74,130.32,2,95,31.6,0.3326316,1,204,0
"3939",7,5,10,314.64,577.69,2,10,263,26.3,1,204,0
"3940",8,5,66.5,236.17,425.91,2,66.5,189.7,2.8526316,1,204,0
"3941",1,6,82,181,101.5,1,19.5,181,9.2820513,1,204,0
"3942",2,6,60,252.98,100,1,40,253,6.325,1,204,0
"3943",3,6,75,209.17,474.31,2,75,265.1,3.5346667,1,204,0
"3944",4,6,40,289.83,542.81,2,40,253,6.325,1,204,0
"3945",5,6,99.5,31.58,176.5,1,77,31.6,0.4103896,1,204,0
"3946",6,6,54.5,265.14,129.5,1,75,265.1,3.5346667,1,204,0
"3947",7,6,19.5,310.16,491.16,2,19.5,181,9.2820513,1,204,0
"3948",8,6,77,201.77,233.35,2,77,31.6,0.4103896,1,204,0
"3949",1,7,94,107.89,139.47,2,94,31.6,0.3361702,1,204,0
"3950",2,7,30.5,301.16,435.69,2,30.5,134.5,4.4098361,1,204,0
"3951",3,7,99.5,31.58,193.5,1,94,31.6,0.3361702,1,204,0
"3952",4,7,90.5,134.53,121,1,30.5,134.5,4.4098361,1,204,0
"3953",5,7,99.5,31.58,147.5,1,48,31.6,0.6583333,1,204,0
"3954",6,7,1,316.21,626.68,2,1,310.5,310.5,1,204,0
"3955",7,7,19,310.47,20,1,1,310.5,310.5,1,204,0
"3956",8,7,48,277.42,309,2,48,31.6,0.6583333,1,204,0
"3957",1,8,82.5,178.71,106,1,23.5,178.7,7.6042553,1,204,0
"3958",2,8,60,252.98,351.72,2,60,98.7,1.645,1,204,0
"3959",3,8,90,137.84,169.42,2,90,31.6,0.3511111,1,204,0
"3960",4,8,53,268.16,361.95,2,53,93.8,1.7698113,1,204,0
"3961",5,8,95,98.74,155,1,60,98.7,1.645,1,204,0
"3962",6,8,95.5,93.79,148.5,1,53,93.8,1.7698113,1,204,0
"3963",7,8,99.5,31.58,189.5,1,90,31.6,0.3511111,1,204,0
"3964",8,8,23.5,307.37,486.08,2,23.5,178.7,7.6042553,1,204,0
"3965",1,9,82.5,178.71,178,1,95.5,178.7,1.8712042,1,204,0
"3966",2,9,95,98.74,190.5,1,95.5,98.7,1.0335079,1,204,0
"3967",3,9,2.5,316.13,83,1,80.5,316.1,3.9267081,1,204,0
"3968",4,9,95.5,93.79,272.5,2,95.5,178.7,1.8712042,1,204,0
"3969",5,9,95.5,93.79,192.53,2,95.5,98.7,1.0335079,1,204,0
"3970",6,9,98.5,54.57,254.41,2,98.5,199.8,2.0284264,1,204,0
"3971",7,9,80.5,187.61,503.74,2,80.5,316.1,3.9267081,1,204,0
"3972",8,9,77.5,199.84,176,1,98.5,199.8,2.0284264,1,204,0
"3973",1,10,84,171.58,309.42,2,84,137.8,1.6404762,1,204,0
"3974",2,10,75,209.17,483.03,2,75,273.9,3.652,1,204,0
"3975",3,10,70.5,224.27,160,1,89.5,224.3,2.5061453,1,204,0
"3976",4,10,90,137.84,174,1,84,137.8,1.6404762,1,204,0
"3977",5,10,95,98.74,182,1,87,98.7,1.1344828,1,204,0
"3978",6,10,50,273.86,125,1,75,273.9,3.652,1,204,0
"3979",7,10,89.5,141.06,365.33,2,89.5,224.3,2.5061453,1,204,0
"3980",8,10,87,155.92,254.66,2,87,98.7,1.1344828,1,204,0
"3981",1,11,82,181,176,1,94,181,1.9255319,1,204,0
"3982",2,11,91,131.11,186.5,1,95.5,131.1,1.3727749,1,204,0
"3983",3,11,78.5,195.9,415.35,2,78.5,219.4,2.7949045,1,204,0
"3984",4,11,95.5,93.79,192.53,2,95.5,98.7,1.0335079,1,204,0
"3985",5,11,95,98.74,190.5,1,95.5,98.7,1.0335079,1,204,0
"3986",6,11,95.5,93.79,224.9,2,95.5,131.1,1.3727749,1,204,0
"3987",7,11,72,219.45,150.5,1,78.5,219.4,2.7949045,1,204,0
"3988",8,11,94,107.89,288.89,2,94,181,1.9255319,1,204,0
"3989",1,12,82,181,152.5,1,70.5,181,2.5673759,1,204,0
"3990",2,12,90,137.84,341.5,2,90,203.7,2.2633333,1,204,0
"3991",3,12,82,181,279.74,2,82,98.7,1.2036585,1,204,0
"3992",4,12,95,98.74,177,1,82,98.7,1.2036585,1,204,0
"3993",5,12,95,98.74,281.98,2,95,183.2,1.9284211,1,204,0
"3994",6,12,70.5,224.27,405.27,2,70.5,181,2.5673759,1,204,0
"3995",7,12,81.5,183.24,176.5,1,95,183.2,1.9284211,1,204,0
"3996",8,12,76.5,203.66,166.5,1,90,203.7,2.2633333,1,204,0
"3997",1,13,82.5,178.71,493.02,2,82.5,314.3,3.809697,1,204,0
"3998",2,13,70.5,224.27,409.72,2,70.5,185.4,2.6297872,1,204,0
"3999",3,13,81,185.45,151.5,1,70.5,185.4,2.6297872,1,204,0
"4000",4,13,93.5,112.15,210.89,2,93.5,98.7,1.055615,1,204,0
"4001",5,13,95,98.74,188.5,1,93.5,98.7,1.055615,1,204,0
"4002",6,13,50.5,272.94,371.68,2,50.5,98.7,1.9544554,1,204,0
"4003",7,13,11,314.31,93.5,1,82.5,314.3,3.809697,1,204,0
"4004",8,13,95,98.74,145.5,1,50.5,98.7,1.9544554,1,204,0
"4005",1,14,82,181,269.54,2,82,88.5,1.0792683,1,204,0
"4006",2,14,2.5,316.13,530.55,2,2.5,214.4,85.76,1,204,0
"4007",3,14,72.5,217.8,166.5,1,94,217.8,2.3170213,1,204,0
"4008",4,14,95,98.74,130.32,2,95,31.6,0.3326316,1,204,0
"4009",5,14,99.5,31.58,194.5,1,95,31.6,0.3326316,1,204,0
"4010",6,14,73.5,214.42,76,1,2.5,214.4,85.76,1,204,0
"4011",7,14,96,88.54,178,1,82,88.5,1.0792683,1,204,0
"4012",8,14,94,107.89,325.69,2,94,217.8,2.3170213,1,204,0
"4013",1,15,82.5,178.71,277.45,2,82.5,98.7,1.1963636,1,204,0
"4014",2,15,95,98.74,177.5,1,82.5,98.7,1.1963636,1,204,0
"4015",3,15,78.5,195.9,308.05,2,78.5,112.2,1.4292994,1,204,0
"4016",4,15,95.5,93.79,124,1,28.5,93.8,3.2912281,1,204,0
"4017",5,15,99.5,31.58,219.19,2,99.5,187.6,1.8854271,1,204,0
"4018",6,15,93.5,112.15,172,1,78.5,112.2,1.4292994,1,204,0
"4019",7,15,28.5,303.11,396.9,2,28.5,93.8,3.2912281,1,204,0
"4020",8,15,80.5,187.61,180,1,99.5,187.6,1.8854271,1,204,0
"4021",1,16,77,201.77,98,1,21,201.8,9.6095238,1,204,0
"4022",2,16,94,107.89,139.47,2,94,31.6,0.3361702,1,204,0
"4023",3,16,79,193.88,174.5,1,95.5,193.9,2.0303665,1,204,0
"4024",4,16,1,316.21,347.79,2,1,31.6,31.6,1,204,0
"4025",5,16,99.5,31.58,100.5,1,1,31.6,31.6,1,204,0
"4026",6,16,99.5,31.58,193.5,1,94,31.6,0.3361702,1,204,0
"4027",7,16,21,309.18,510.95,2,21,201.8,9.6095238,1,204,0
"4028",8,16,95.5,93.79,287.67,2,95.5,193.9,2.0303665,1,204,0
"4029",1,17,77.5,199.84,78.5,1,1,199.8,199.8,1,204,0
"4030",2,17,80,189.74,113,1,33,189.7,5.7484848,1,204,0
"4031",3,17,80,189.74,491.89,2,80,302.2,3.7775,1,204,0
"4032",4,17,1,316.21,516.05,2,1,199.8,199.8,1,204,0
"4033",5,17,99.5,31.58,147.5,1,48,31.6,0.6583333,1,204,0
"4034",6,17,29.5,302.15,109.5,1,80,302.2,3.7775,1,204,0
"4035",7,17,33,298.51,488.25,2,33,189.7,5.7484848,1,204,0
"4036",8,17,48,277.42,309,2,48,31.6,0.6583333,1,204,0
"4037",1,18,79,193.88,401.24,2,79,207.4,2.6253165,1,204,0
"4038",2,18,60.5,251.79,108.5,1,48,251.8,5.2458333,1,204,0
"4039",3,18,80,189.74,490.39,2,80,300.6,3.7575,1,204,0
"4040",4,18,1,316.21,99,1,98,316.2,3.2265306,1,204,0
"4041",5,18,48,277.42,529.21,2,48,251.8,5.2458333,1,204,0
"4042",6,18,31,300.65,111,1,80,300.6,3.7575,1,204,0
"4043",7,18,98,62.93,379.14,2,98,316.2,3.2265306,1,204,0
"4044",8,18,75.5,207.36,154.5,1,79,207.4,2.6253165,1,204,0
"4045",1,19,71.5,221.08,152,1,80.5,221.1,2.7465839,1,204,0
"4046",2,19,85,166.58,475.41,2,85,308.8,3.6329412,1,204,0
"4047",3,19,80.5,187.61,408.69,2,80.5,221.1,2.7465839,1,204,0
"4048",4,19,1,316.21,20.5,1,19.5,316.2,16.2153846,1,204,0
"4049",5,19,1,316.21,64.5,1,63.5,316.2,4.9795276,1,204,0
"4050",6,19,19.5,310.16,626.37,2,19.5,316.2,16.2153846,1,204,0
"4051",7,19,21.5,308.83,106.5,1,85,308.8,3.6329412,1,204,0
"4052",8,19,63.5,244.29,560.5,2,63.5,316.2,4.9795276,1,204,0
"4053",1,20,60.5,251.79,137.5,1,77,251.8,3.2701299,1,204,0
"4054",2,20,65,240.31,66,1,1,240.3,240.3,1,204,0
"4055",3,20,80,189.74,101.5,1,21.5,189.7,8.8232558,1,204,0
"4056",4,20,1,316.21,556.52,2,1,240.3,240.3,1,204,0
"4057",5,20,99.5,31.58,198,1,98.5,31.6,0.3208122,1,204,0
"4058",6,20,21.5,308.83,498.57,2,21.5,189.7,8.8232558,1,204,0
"4059",7,20,98.5,54.57,86.15,2,98.5,31.6,0.3208122,1,204,0
"4060",8,20,77,201.77,453.56,2,77,251.8,3.2701299,1,204,0
"4061",1,21,60.5,251.79,159,1,98.5,251.8,2.5563452,1,204,0
"4062",2,21,50,273.86,377.29,2,50,103.4,2.068,1,204,0
"4063",3,21,50,273.86,69,1,19,273.9,14.4157895,1,204,0
"4064",4,21,1.5,316.19,626.96,2,1.5,310.8,207.2,1,204,0
"4065",5,21,98.5,54.57,306.36,2,98.5,251.8,2.5563452,1,204,0
"4066",6,21,18.5,310.77,20,1,1.5,310.8,207.2,1,204,0
"4067",7,21,19,310.47,584.33,2,19,273.9,14.4157895,1,204,0
"4068",8,21,94.5,103.43,144.5,1,50,103.4,2.068,1,204,0
"4069",1,22,40.5,289.13,101,1,60.5,289.1,4.7785124,1,204,0
"4070",2,22,90,137.84,169.42,2,90,31.6,0.3511111,1,204,0
"4071",3,22,99.5,31.58,189.5,1,90,31.6,0.3511111,1,204,0
"4072",4,22,80,189.74,155,1,75,189.7,2.5293333,1,204,0
"4073",5,22,60.5,251.79,540.92,2,60.5,289.1,4.7785124,1,204,0
"4074",6,22,95,98.74,114.5,1,19.5,98.7,5.0615385,1,204,0
"4075",7,22,19.5,310.16,408.9,2,19.5,98.7,5.0615385,1,204,0
"4076",8,22,75,209.17,398.91,2,75,189.7,2.5293333,1,204,0
"4077",1,23,50.5,272.94,97,1,46.5,272.9,5.8688172,1,204,0
"4078",2,23,60,252.98,100.5,1,40.5,253,6.2469136,1,204,0
"4079",3,23,70.5,224.27,139,1,68.5,224.3,3.2744526,1,204,0
"4080",4,23,31,300.65,51.5,1,20.5,300.6,14.6634146,1,204,0
"4081",5,23,40.5,289.13,542.11,2,40.5,253,6.2469136,1,204,0
"4082",6,23,68.5,230.39,454.66,2,68.5,224.3,3.2744526,1,204,0
"4083",7,23,20.5,309.51,610.16,2,20.5,300.6,14.6634146,1,204,0
"4084",8,23,46.5,279.96,552.9,2,46.5,272.9,5.8688172,1,204,0
"4085",1,24,60,252.98,553.63,2,60,300.6,5.01,1,204,0
"4086",2,24,50.5,272.94,63,1,12.5,272.9,21.832,1,204,0
"4087",3,24,77.5,199.84,157,1,79.5,199.8,2.5132075,1,204,0
"4088",4,24,31,300.65,91,1,60,300.6,5.01,1,204,0
"4089",5,24,60,252.98,557.02,2,60,304,5.0666667,1,204,0
"4090",6,24,27.5,304.04,87.5,1,60,304,5.0666667,1,204,0
"4091",7,24,12.5,313.75,586.69,2,12.5,272.9,21.832,1,204,0
"4092",8,24,79.5,191.83,391.67,2,79.5,199.8,2.5132075,1,204,0
"4093",1,25,93.5,112.15,301.89,2,93.5,189.7,2.028877,1,204,0
"4094",2,25,60,252.98,373.14,2,60,120.2,2.0033333,1,204,0
"4095",3,25,80,189.74,173.5,1,93.5,189.7,2.028877,1,204,0
"4096",4,25,30,301.66,75,1,45,301.7,6.7044444,1,204,0
"4097",5,25,27.5,304.04,41.5,1,14,304,21.7142857,1,204,0
"4098",6,25,45,282.4,584.06,2,45,301.7,6.7044444,1,204,0
"4099",7,25,14,313.11,617.15,2,14,304,21.7142857,1,204,0
"4100",8,25,92.5,120.16,152.5,1,60,120.2,2.0033333,1,204,0
"4101",1,26,30.5,301.16,399.9,2,30.5,98.7,3.2360656,1,204,0
"4102",2,26,92,123.94,427.98,2,92,304,3.3043478,1,204,0
"4103",3,26,72.5,217.8,74,1,1.5,217.8,145.2,1,204,0
"4104",4,26,1.5,316.19,533.99,2,1.5,217.8,145.2,1,204,0
"4105",5,26,27.5,304.04,119.5,1,92,304,3.3043478,1,204,0
"4106",6,26,95.5,93.79,402.62,2,95.5,308.8,3.2335079,1,204,0
"4107",7,26,21.5,308.83,117,1,95.5,308.8,3.2335079,1,204,0
"4108",8,26,95,98.74,125.5,1,30.5,98.7,3.2360656,1,204,0
"4109",1,27,58.5,256.47,133,1,74.5,256.5,3.442953,1,204,0
"4110",2,27,99.5,31.58,86.15,2,99.5,54.6,0.5487437,1,204,0
"4111",3,27,74.5,210.94,467.41,2,74.5,256.5,3.442953,1,204,0
"4112",4,27,30,301.66,442.72,2,30,141.1,4.7033333,1,204,0
"4113",5,27,27.5,304.04,566.03,2,27.5,262,9.5272727,1,204,0
"4114",6,27,56,261.99,83.5,1,27.5,262,9.5272727,1,204,0
"4115",7,27,98.5,54.57,198,1,99.5,54.6,0.5487437,1,204,0
"4116",8,27,89.5,141.06,119.5,1,30,141.1,4.7033333,1,204,0
"4117",1,28,78.5,195.9,506.37,2,78.5,310.5,3.955414,1,204,0
"4118",2,28,99.5,31.58,335.62,2,99.5,304,3.0552764,1,204,0
"4119",3,28,83.5,174,178.5,1,95,174,1.8315789,1,204,0
"4120",4,28,33.5,297.96,128.5,1,95,298,3.1368421,1,204,0
"4121",5,28,27.5,304.04,127,1,99.5,304,3.0552764,1,204,0
"4122",6,28,95,98.74,396.7,2,95,298,3.1368421,1,204,0
"4123",7,28,19,310.47,97.5,1,78.5,310.5,3.955414,1,204,0
"4124",8,28,95,98.74,272.74,2,95,174,1.8315789,1,204,0
"4125",1,29,82.5,178.71,157,1,74.5,178.7,2.3986577,1,204,0
"4126",2,29,95.5,93.79,197.22,2,95.5,103.4,1.0827225,1,204,0
"4127",3,29,74.5,210.94,389.65,2,74.5,178.7,2.3986577,1,204,0
"4128",4,29,31.5,300.13,545.71,2,31.5,245.6,7.7968254,1,204,0
"4129",5,29,27,304.48,125,1,98,304.5,3.1071429,1,204,0
"4130",6,29,63,245.58,94.5,1,31.5,245.6,7.7968254,1,204,0
"4131",7,29,98,62.93,367.41,2,98,304.5,3.1071429,1,204,0
"4132",8,29,94.5,103.43,190,1,95.5,103.4,1.0827225,1,204,0
"4133",1,30,82.5,178.71,180.5,1,98,178.7,1.8234694,1,204,0
"4134",2,30,96,88.54,164.5,1,68.5,88.5,1.2919708,1,204,0
"4135",3,30,74.5,210.94,521.1,2,74.5,310.2,4.1637584,1,204,0
"4136",4,30,31,300.65,394.44,2,31,93.8,3.0258065,1,204,0
"4137",5,30,98,62.93,241.64,2,98,178.7,1.8234694,1,204,0
"4138",6,30,95.5,93.79,126.5,1,31,93.8,3.0258065,1,204,0
"4139",7,30,19.5,310.16,94,1,74.5,310.2,4.1637584,1,204,0
"4140",8,30,68.5,230.39,318.93,2,68.5,88.5,1.2919708,1,204,0
"4141",1,31,82,181,393.7,2,82,212.7,2.5939024,1,204,0
"4142",2,31,40.5,289.13,138,1,97.5,289.1,2.9651282,1,204,0
"4143",3,31,74,212.7,156,1,82,212.7,2.5939024,1,204,0
"4144",4,31,89.5,141.06,433.57,2,89.5,292.5,3.2681564,1,204,0
"4145",5,31,82.5,178.71,494.74,2,82.5,316,3.830303,1,204,0
"4146",6,31,3.5,316.03,86,1,82.5,316,3.830303,1,204,0
"4147",7,31,97.5,70.27,359.4,2,97.5,289.1,2.9651282,1,204,0
"4148",8,31,38,292.51,127.5,1,89.5,292.5,3.2681564,1,204,0
"4149",1,32,88,150.2,165,1,77,150.2,1.9506494,1,204,0
"4150",2,32,85,166.58,373.94,2,85,207.4,2.44,1,204,0
"4151",3,32,75.5,207.36,160.5,1,85,207.4,2.44,1,204,0
"4152",4,32,77,201.77,351.97,2,77,150.2,1.9506494,1,204,0
"4153",5,32,3.5,316.03,43,1,39.5,316,8,1,204,0
"4154",6,32,10.5,314.48,108,1,97.5,314.5,3.225641,1,204,0
"4155",7,32,97.5,70.27,384.75,2,97.5,314.5,3.225641,1,204,0
"4156",8,32,39.5,290.51,606.54,2,39.5,316,8,1,204,0
"4157",1,33,90,137.84,110.5,1,20.5,137.8,6.7219512,1,204,0
"4158",2,33,95,98.74,154.5,1,59.5,98.7,1.6588235,1,204,0
"4159",3,33,77.5,199.84,495.47,2,77.5,295.6,3.8141935,1,204,0
"4160",4,33,35.5,295.63,113,1,77.5,295.6,3.8141935,1,204,0
"4161",5,33,1,316.21,9.5,1,8.5,316.2,37.2,1,204,0
"4162",6,33,8.5,315.08,631.29,2,8.5,316.2,37.2,1,204,0
"4163",7,33,20.5,309.51,447.35,2,20.5,137.8,6.7219512,1,204,0
"4164",8,33,59.5,254.16,352.9,2,59.5,98.7,1.6588235,1,204,0
"4165",1,34,90.5,134.53,412.81,2,90.5,278.3,3.0751381,1,204,0
"4166",2,34,60,252.98,552.04,2,60,299.1,4.985,1,204,0
"4167",3,34,70,225.83,97,1,27,225.8,8.362963,1,204,0
"4168",4,34,32.5,299.06,92.5,1,60,299.1,4.985,1,204,0
"4169",5,34,1,316.21,54.5,1,53.5,316.2,5.9102804,1,204,0
"4170",6,34,53.5,267.17,583.38,2,53.5,316.2,5.9102804,1,204,0
